number,name,address,position.lat,position.lng
488,Oakwood Road,Jamestown Road,53.39722158,-6.292449465
489,Oakwood Road,Jamestown Road,53.39693477,-6.292506062
490,Sycamore Road,Sycamore Road,53.39532115,-6.290916579
491,Sycamore Road,Sycamore Road,53.39576932,-6.292086567
492,Sycamore Park,Sycamore Road,53.39516758,-6.290862584
493,Clune Road,Clune Road,53.39121538,-6.29480995
494,Ashington Park,Ashington Park,53.37347317,-6.311254668
495,St. Patrick's Close,St Patrick Cathedral,53.33931709,-6.271607056
496,Berryfield Road,St. Helena's Road,53.38170432,-6.303517982
497,Dunsink Drive,St. Helena's Road,53.38216139,-6.303424647
498,Poppintree Park,Poppintree Park Lane Walk,53.40211904,-6.283605584
499,IDA Poppintree,Poppintree Park Lane Walk,53.40178288,-6.283980063
500,McKee Road,McKee Road,53.3943802,-6.289856596
501,Clancy Court,McKee Road,53.39442749,-6.290020106
502,Griffith Avenue,Ballygall Road East,53.38030343,-6.27600522
503,Ballygall Road East,Ballygall Road East,53.37843957,-6.276396175
504,Ballygall Road East,Ballygall Road East,53.38046838,-6.276224035
505,Ballygall Road,Ballygall Road East,53.37883655,-6.276500392
506,Moland Street,Talbot Street,53.35085993,-6.253850228
507,Talbot Street,Talbot Street,53.35119348,-6.251463163
508,Mabbot Street,Talbot Street,53.35104285,-6.253452187
509,Clancy Avenue,McKee Road,53.39240806,-6.292732391
510,McKee Road,McKee Road,53.39130453,-6.294129778
511,Finglas Park,McKee Road,53.39119631,-6.294104035
512,Drumcliffe Drive,Carnlough Road,53.36592858,-6.292679465
513,Mulroy Road,Carnlough Road,53.36712068,-6.291820321
514,Mulroy Road,Carnlough Road,53.36766197,-6.291332813
515,Finglas Village,Mckee Avenue,53.39086155,-6.298357457
516,Jamestown Road,Jamestown Road,53.39167317,-6.296656097
517,Jamestown Road,Jamestown Road,53.39275728,-6.295785809
518,Jamestown Road,Jamestown Road,53.39316942,-6.295694159
519,Downpatrick Road,Sundrive Road,53.32639947,-6.297110798
520,Downpatrick Road,Sundrive Road,53.3262397,-6.297252277
521,St Kevin's College,Sundrive Road,53.32743702,-6.298015308
522,Clogher Road,Clogher Road,53.32539682,-6.298651985
523,Slane Road,Clogher Road,53.32548236,-6.297717801
524,Clonmacnoise Grove,Clonmacnoise Road,53.32197385,-6.30191053
525,Bangor Circle,Clonmacnoise Road,53.32249102,-6.301619786
526,St Kevin's College,Sundrive Road,53.3277418,-6.297958135
527,Brookwood Grove,Brookwood Avenue,53.38072771,-6.201218207
528,Brookwood Avenue,Brookwood Avenue,53.38080787,-6.201169731
529,Health Centre,Sybil Hill Road,53.3698655,-6.194372159
530,Glenmalure Square,Milltown Road,53.31426575,-6.246264168
531,Glenmalure Square,Milltown Road,53.31455386,-6.246297382
532,Rutland Avenue,Crumlin Road,53.33169122,-6.294437584
533,Heuston Train Stn,Heuston Station,53.34676578,-6.292033452
534,Brookwood Avenue,Brookwood Avenue,53.37965298,-6.199685167
535,Clonmacnoise Road,Clonmacnoise Road,53.32177873,-6.303989832
536,Lismore Road,Clonmacnoise Road,53.32113219,-6.303400021
537,Glenwood Road,Glenwood Road,53.38841946,-6.189783047
538,Seaview Avenue,West Road,53.35724331,-6.237468647
539,West Road,West Road,53.3567842,-6.238028448
540,East Road,East Road,53.35420697,-6.23029286
541,St Anne's Drive,Watermill Drive,53.37636215,-6.178284974
542,Strand Road,Strand Road,53.32593416,-6.20768288
543,Ailesbury Road,Ailesbury Road,53.32065485,-6.214058696
544,Whitefriars St,Aungier Street,53.33991441,-6.265695957
545,Military Cemetery,Blackhorse Avenue,53.36045006,-6.308118694
546,Naomh Fionnbarra GAA,Faussagh Road,53.36554163,-6.289509284
547,Hawkins Street,Hawkin's Street,53.34715999,-6.257140693
548,Corn Exchange Place,Corn Exchange Place,53.34721343,-6.255876808
549,Artane Castle,Kilmore Road,53.38395063,-6.214732608
550,Kilmore Road,Kilmore Road,53.38422438,-6.215608126
551,St Attracta Road,Faussagh Road,53.36409573,-6.283331347
552,Faussagh Road,Faussagh Road,53.36404744,-6.283723969
553,Coombe Hospital,Cork Street,53.33475197,-6.289750638
554,Coombe Hospital,Cork Street,53.33586838,-6.289255479
555,Clontarf Golf Club,Collins Avenue East,53.37363008,-6.210986072
556,Clanmoyle Road,Collins Avenue East,53.37387042,-6.212629275
557,Railway Bridge,Collins Avenue East,53.37170853,-6.20751976
558,Carrow Road,Galtymore Road,53.3323561,-6.321032584
559,Galtymore Park,Galtymore Road,53.33252678,-6.32102588
560,Drimnagh CU,Galtymore Road,53.33437392,-6.319436745
561,Drimnagh CU,Galtymore Road,53.33406332,-6.319719237
562,Glin Avenue,Glin Road,53.39799727,-6.206219409
563,Glin Road,Glin Road,53.39873112,-6.206008076
564,Macroom Road,Glin Road,53.40008092,-6.205515154
565,Colaiste Dhulaigh,Barryscourt Road,53.39628058,-6.211013455
566,Coolock Library,Barryscourt Road,53.39631831,-6.211132174
567,Waterloo Avenue,North Strand Road,53.35893921,-6.240929402
568,Bayview Avenue,North Strand Road,53.35768013,-6.242709026
569,Strandville Avenue,North Strand Road,53.35789452,-6.242009096
570,St Brendan's Church,Malahide Road,53.38853139,-6.198964679
571,St Brendans Church,Malahide Road,53.38893882,-6.197970193
572,Watermill Drive,Watermill Drive,53.37804915,-6.175161594
573,Watermill Drive,Watermill Drive,53.37773867,-6.175430402
574,St Anne's Avenue,Watermill Drive,53.3764702,-6.177709191
575,Griffith Downs,Swords Road,53.37720747,-6.248563719
576,Convent Lawns,Kylemore Road,53.34433702,-6.350014322
577,Carriglea Ind Est,Naas Road,53.32808882,-6.338510636
578,Victoria Quay,Victoria Island,53.34662965,-6.288178749
579,Victoria Quay,Victoria Quay,53.34655233,-6.285298007
580,Phoenix House,Conyngham Road,53.34833336,-6.30110331
581,Pembroke Road,Pembroke Road,53.33199912,-6.235882075
582,Israel Embassy,Pembroke Road,53.33239514,-6.236526398
583,Pembroke Road,Pembroke Road,53.33273564,-6.240716621
584,Eastmoreland Place,Pembroke Road,53.33269201,-6.242024742
585,Sandymount Avenue,Sandymount Avenue,53.32711891,-6.222586493
586,Wilfield Park,Sandymount Avenue,53.32924439,-6.218654523
587,Belgrave Square N,Belgrave Square North,53.32326224,-6.260952138
588,Castlewood Avenue,Castlewood Avenue,53.32261053,-6.26434125
589,Leeson Village,Upper Leeson Street,53.32852998,-6.246264621
590,Sandymount Avenue,Sandymount Avenue,53.33037715,-6.216265063
591,Wilfield Park,Sandymount Avenue,53.32937599,-6.218438842
592,Sandymount Avenue,,53.33031695,-6.217048326
593,Sandymount Train Stn,Sandymount Avenue,53.32757553,-6.221261337
594,Pearse Station,Westland Row,53.34303571,-6.249859577
595,Pearse Station,Westland Row,53.34359132,-6.249746705
596,Sandymount Park,Sandymount Green,53.33173128,-6.214857212
597,Set Down Stop,Bray Station,53.3318009,-6.214704155
598,Strand Road,Strand Road,53.33233124,-6.210507787
599,Newgrove Avenue,Newgrove Avenue,53.33235103,-6.211227688
600,Gilford Road,Gilford Road,53.32851434,-6.211313155
601,Cullenswood Road,Charleston Road,53.32502309,-6.255355922
602,Walkinstown Park Est,Walkinstown Avenue,53.31911061,-6.335992494
603,Walkinstown Park Est,Walkinstown Avenue,53.31916995,-6.336380452
604,Walkinstown Avenue,Walkinstown Avenue,53.32510074,-6.341449068
605,DOE Test Centre,Walkinstown Avenue,53.32568484,-6.342086963
606,Royal Liver Retail,Kylemore Road,53.32791451,-6.343426768
607,Kylemore Road,Kylemore Road,53.32796318,-6.343695122
608,Walkinstown Avenue,Walkinstown Avenue,53.31826073,-6.334989873
609,Walkinstown Comm Cen,Walkinstown Avenue,53.31793543,-6.334222026
610,Ep Mooney Park,Walkinstown Avenue,53.32277703,-6.341103861
611,Castlewood Avenue,Castlewood Avenue,53.32283866,-6.263341217
612,Charleston Avenue,Charleston Road,53.32370046,-6.259568221
613,Oakley Road,Charleston Road,53.32463751,-6.256647706
614,Kylemore Way,Kylemore Road,53.33543118,-6.346859417
615,Kylemore Way,Kylemore Road,53.33530208,-6.346624155
616,Bluebell Avenue,Kylemore Road,53.33067727,-6.345616899
617,Bluebell Avenue,Kylemore Road,53.33008399,-6.344964224
618,Meadowbank,Bushy Park Road,53.30759805,-6.276580248
619,Meadowbank,Bushy Park Road,53.30748702,-6.277605149
620,Bushy Park Road,Bushy Park Road,53.30729711,-6.283135085
621,Riversdale Avenue,Bushy Park Road,53.30737142,-6.280806134
622,McKee Avenue,McKee Avenue,53.3962511,-6.302548397
623,McKee Avenue Est,McKee Avenue,53.39524117,-6.301686366
624,Kylemore Bakery,McKee Avenue,53.39611015,-6.302749493
625,McKee Avenue Est,McKee Avenue,53.3944049,-6.301027973
626,Bushy Park Road,Bushy Park Road,53.30763729,-6.274942974
627,Cherry Orchard Park,Blackditch Road,53.33874408,-6.373401629
628,Parliament Street,Parliament Street,53.34463048,-6.267366937
629,Orwell Road,Orwell Road,53.31095519,-6.273788674
630,Washerwomans Lane,Orwell Road,53.31122134,-6.274168133
631,Zion Road,Zion Road,53.30838066,-6.273517386
632,Zion Road,Zion Road,53.30940797,-6.273701034
633,Orwell Road,Orwell Road,53.30603482,-6.267324611
634,Orwell Gardens,Orwell Road,53.30621382,-6.267272345
635,Orwell Mews,Orwell Road,53.31028894,-6.273710507
636,Rostrevor Terrace,Orwell Road,53.30786197,-6.270597054
637,Rostrevor Terrace,Orwell Road,53.3080412,-6.270559797
638,Spiddal Road,Spiddal Road,53.34106599,-6.371646266
639,Alexandra College,Milltown Road,53.31115237,-6.247862554
640,Alexandra College,Milltown Road,53.31116576,-6.248162159
641,Garrynure,Milltown Road,53.31637002,-6.245112214
642,Milltown Road,Milltown Road,53.31585101,-6.245268592
643,Dail Eireann,Upr. Merrion Street,53.3393595,-6.252307819
644,Charlemont Street,Charlemont Street,53.33192755,-6.262236256
645,Northbrook Road,Ranelagh Road,53.32888748,-6.259011743
646,Ranelagh Road,Ranelagh Road,53.32871177,-6.258673582
647,Ranelagh Luas,Ranelagh Road,53.32603378,-6.255629951
648,Ranelagh Luas,Ranelagh Road,53.3259365,-6.25573901
649,Orchard Lawns,Blackditch Road,53.34025527,-6.372172738
650,Blackditch Road,Blackditch Road,53.33891414,-6.373350105
651,Spiddal Park,Oranmore Road,53.33969515,-6.367358468
652,Saint Ultans School,Cherry Orchard Avenue,53.33740925,-6.37372273
653,Saint Ultans School,,53.33741148,-6.373227097
654,Ranelagh Road,Ranelagh Road,53.3273431,-6.258504127
655,Charlemont Street,Charlemont Street,53.33196763,-6.262519911
656,John the Baptist Ch,Clontarf Road,53.35930268,-6.196636811
657,John the Baptist Ch,Clontarf Road,53.35909654,-6.196675566
658,Clontarf Bus Garage,Clontarf Road,53.35848122,-6.190466418
659,Clontarf Bus Garage,Clontarf Road,53.35862494,-6.190460328
660,Clontarf Baths,Clontarf Road,53.36038211,-6.205636313
661,Clontarf Baths,Clontarf Road,53.36021262,-6.206319559
662,Dollymount Avenue,Mount Prospect Avenue,53.36720991,-6.182853198
663,Park Lawn,Mount Prospect Avenue,53.36862964,-6.182236727
664,Mount Prospect Ave,Mount Prospect Avenue,53.36812968,-6.175390292
665,The Oaks,Clontarf Road,53.36600023,-6.174264108
666,Clontarf Road,Clontarf Road,53.36571532,-6.174441589
667,Seapark,Mount Prospect Avenue,53.36642998,-6.187124075
668,Wooden Bridge,Clontarf Road,53.35981271,-6.185812379
669,Wooden Bridge,Clontarf Road,53.35965628,-6.186164596
670,Bull Island,Clontarf Road,53.36112759,-6.181849918
671,Doyle's Lane,Clontarf Road,53.36411566,-6.176809033
672,Fortview Avenue,Clontarf Road,53.35825702,-6.193465762
673,Vernon Court,Clontarf Road,53.35823109,-6.194127929
674,Bull Island,Clontarf Road,53.36060398,-6.182878901
675,Fox's Lane,James Larkin Road,53.37956732,-6.155810735
676,Fox's Lane,James Larkin Road,53.37968495,-6.155279532
677,Doyle's Lane,Clontarf Road,53.36376027,-6.177079657
678,Dollymount Park,Clontarf Road,53.36211862,-6.179644015
679,Dollymount Park,Clontarf Road,53.36229139,-6.179185876
680,Clontarf Station,Clontarf Road,53.3638852,-6.226525859
681,Clontarf Road,Clontarf Road,53.36414162,-6.226845787
682,St Lawrence Road,Clontarf Road,53.3621258,-6.216426585
683,Alfie Byrne Road,Clontarf Road,53.36218957,-6.21708505
684,St Lawrence Road,Clontarf Road,53.36214218,-6.216921746
685,Oultan Road,Clontarf Road,53.36025652,-6.202666638
686,Oultan Road,Clontarf Road,53.36009975,-6.202402787
687,Scoil UÕ Chonaill,Clontarf Road,53.3603848,-6.208806485
688,Haddon Court,Clontarf Road,53.36038914,-6.210293783
689,The Court,Clontarf Road,53.36113569,-6.213928666
690,The Stiles Road,Seaview Avenue,53.36114333,-6.214439207
691,Gorsefield Court,Mc Auley Road,53.38462098,-6.192981013
692,McAuley Park,McAuley Drive,53.38259607,-6.191623615
693,McAuley Drive,McAuley Drive,53.38312785,-6.19172134
694,McAuley Park,Ribh Road,53.38199414,-6.192235401
695,Edenmore Crescent,Springdale Road,53.38280368,-6.180445299
696,McAuley Road,McAuley Road,53.38380322,-6.195962181
697,Castle Avenue,Castle Avenue,53.3697266,-6.203034369
698,Castle Avenue,Castle Avenue,53.37001449,-6.203052306
699,Orthopaedic Hospital,Castle Avenue,53.36782464,-6.203865814
700,Orthopaedic Hospital,Castle Avenue,53.36767979,-6.20379677
701,Lady of Mercy Church,Gracefield Road,53.38230679,-6.199242471
702,Brookwood Grove,Gracefield Road,53.3823895,-6.19817165
703,St Anne's Park,Mount Prospect Avenue,53.36886771,-6.177808328
704,Thornhill Lane,Mount Prospect Avenue,53.36944107,-6.179451995
705,Rosecourt,Cabra Road,53.36153976,-6.296896742
706,Rosecourt,Cabra Road,53.3616974,-6.297236037
707,Rosecourt,Cabra Road,53.3615034,-6.296868142
708,McAuley Park,McAuley Park,53.38178935,-6.191176762
709,Millbrook Road,Millbrook Road,53.39161405,-6.178806434
710,Milbrook Grove,Millbrook Road,53.39168431,-6.178698181
711,Millbrook Road,Millbrook Road,53.39352476,-6.178559439
712,Clonrosse Drive,Millbrook Road,53.39426246,-6.178603119
713,O'Tooles GAA,Blunden Drive,53.39658745,-6.18194749
714,Mount Prospect Ave,Mount Prospect Avenue,53.36661369,-6.189159985
715,Blackheath Drive,Blackheath Drive,53.36656177,-6.202371141
716,Clontarf Cemetery,Castle Avenue,53.36663227,-6.202278009
717,Castle Avenue,Castle Avenue,53.3651156,-6.204821282
718,Blackheath Park,Blackheath Park,53.36589297,-6.19557704
719,Seapark Road,Seapark Road,53.36597225,-6.187759622
720,Seafield Avenue,Seafield Avenue,53.36531208,-6.191048466
721,Vernon Avenue,Vernon Avenue,53.36443999,-6.195187653
722,Vernon Avenue,Vernon Avenue,53.36440678,-6.195369375
723,Blackheath Avenue,Blackheath Park,53.366121,-6.197581033
724,Seafield Road,Seafield Road East,53.36375119,-6.191249835
725,Seafield Road,Seafield Road East,53.36381601,-6.191968351
726,Blackheath Park,Blackheath Park,53.36681092,-6.203397536
727,Dollymount Avenue,Mount Prospect Avenue,53.36708347,-6.182813498
728,Park Lawn,Mount Prospect Avenue,53.36888579,-6.181940286
729,St Gabriel's Road,Mount Prospect Avenue,53.36604192,-6.18524714
730,Clontarf Cemetery,Castle Avenue,53.36501075,-6.205021037
731,Shantalla Road,Swords Road,53.38794054,-6.244980841
732,Ellenfiels Park,Swords Road,53.38652729,-6.242392966
733,Whitehall Church,Swords Road,53.38400179,-6.243624503
734,Whitehall,Swords Road,53.38333317,-6.243997787
735,St Aidan's School,Collins Avenue West,53.38448161,-6.249978931
736,Collins Avenue,Collins Avenue West,53.38428086,-6.24916033
737,Iveragh Road,Swords Road,53.38141281,-6.245429732
738,Whitehall Church,Swords Road,53.38326352,-6.244150984
739,Manor Street,Manor Street,53.35257014,-6.284380448
740,Aughrim Court,Aughrim Street,53.35333392,-6.286242592
741,Castle Avenue,Castle Avenue,53.36117439,-6.209314275
742,Hampton Court,Vernon Avenue,53.36794041,-6.194859334
743,Knights Bridge,Castle Avenue,53.36335559,-6.206127422
744,Stoneybatter,Stoneybatter,53.35109137,-6.282802485
745,DCU,Collins Avenue West,53.38715465,-6.256980537
746,DCU,Collins Avenue West,53.38669345,-6.256172499
747,Blackhall Place,Blackhall Place,53.34835107,-6.282251726
748,Constitution Hill,Constitution Hill,53.3529127,-6.273235198
749,Broadstone,Constitution Hill,53.35393986,-6.272788062
750,Albert College Pk,Collins Avenue West,53.388127,-6.260173269
751,St Helena's Road,St. Helena's Road,53.38037069,-6.30644209
752,St Malachy's NS,St. Helena's Road,53.3830411,-6.300819057
753,St Malachy's NS,St. Helena's Road,53.38304986,-6.299540918
754,Rathvilly Road,Rathvilly Park,53.38379082,-6.316303319
755,Deanstown Avenue,Deanstown Avenue,53.38359702,-6.312763183
756,Deanstown Drive,Deanstown Avenue,53.38389432,-6.314720761
757,Patrician College,Deanstown Avenue,53.38441801,-6.318713957
758,Ratoath Road,Ratoath Road,53.38351886,-6.318689256
759,Church Street,Church Street,53.34782717,-6.274597332
760,St Michan's Church,Church Street,53.34728508,-6.275024773
761,Capuchin Church,Church Street,53.34916974,-6.274828506
762,Church Street Upper,Church Street,53.35088706,-6.274248418
763,Church Street Upper,Constitution Hill,53.35125739,-6.273752763
764,Cloonlara,St. Helena's Road,53.38038424,-6.297287139
765,Tolka Valley Park,Tolka Valley Road,53.37876258,-6.296389841
766,Tolka Valley Road,Tolka Valley Road,53.37985782,-6.289386434
767,Tolka Valley Road,Tolka Valley Road,53.37972092,-6.289241605
768,Dunard Walk,Blackhorse Avenue,53.35842827,-6.302459572
769,Dunard Walk,Blackhorse Avenue,53.35839211,-6.303076999
770,Glenbeigh Avenue,Blackhorse Avenue,53.3568682,-6.297052991
771,Blackhorse Avenue,Blackhorse Avenue,53.35673217,-6.296968274
772,Drumalee,North Circular Road,53.35649833,-6.291298723
773,Aughrim Street,Aughrim Street,53.35556991,-6.291741491
774,Blackhorse Avenue,Blackhorse Avenue,53.36006983,-6.307292375
775,Cabra Garda Station,Navan Road,53.36518655,-6.309373553
776,Cabra Garda Station,Navan Road,53.3647354,-6.307347834
777,Navan Road Church,Navan Road,53.36561083,-6.310138138
778,Blackbanks,James Larkin Road,53.38199153,-6.150414413
779,Causeway,James Larkin Road,53.37458815,-6.163991885
780,Causeway,James Larkin Road,53.37458885,-6.164036946
781,Blackhall Place,Blackhall Place,53.34771198,-6.282187299
782,Holy Family Church,Aughrim Street,53.35457798,-6.289632901
783,Manor Street,Manor Street,53.35190782,-6.283325473
784,Stoneybatter,Stoneybatter,53.35063781,-6.281889388
785,Our Lady's Church,Navan Road,53.36644362,-6.313095538
786,Our Lady's Church,Navan Road,53.36656726,-6.312940382
787,Skreen Road,Skreen Road,53.36305227,-6.305280898
788,Croaghpatrick Road,Skreen Road,53.36325997,-6.304716699
789,Baggot Road,Navan Road,53.36754069,-6.31759044
790,Baggot Road,Navan Road,53.36770883,-6.317403485
791,Ardpatrick Road,Skreen Road,53.36218075,-6.308470833
792,Skreen Road,Skreen Road,53.36198882,-6.309515188
793,St David's Terrace,Blackhorse Avenue,53.35614518,-6.29425743
794,Mc Kee Park,Blackhorse Avenue,53.35733236,-6.298717145
795,McKee Park,Blackhorse Avenue,53.35729728,-6.298778638
